Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
MSC,Haas F1 Team,16.0,105.277,2.0,HARD,1.0,20.0,2021,French Grand Prix,53,0.3018867924528302,,,,,,,,,,,
MAZ,Haas F1 Team,32.0,106.71,2.0,MEDIUM,1.0,20.0,2021,French Grand Prix,53,0.6037735849056604,,,,,,,,,,,
VER,Red Bull Racing,30.0,85.881,2.0,HARD,1.0,1.0,2021,Styrian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
HAM,Mercedes,29.0,85.983,2.0,HARD,1.0,2.0,2021,Styrian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
HAM,Mercedes,70.0,87.391,3.0,SOFT,4.0,2.0,2021,Styrian Grand Prix,71,0.9859154929577465,,,,,,,,,,,
BOT,Mercedes,28.0,86.779,2.0,HARD,1.0,4.0,2021,Styrian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
PER,Red Bull Racing,27.0,88.279,2.0,HARD,1.0,5.0,2021,Styrian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
PER,Red Bull Racing,55.0,84.482,3.0,MEDIUM,1.0,4.0,2021,Styrian Grand Prix,71,0.7746478873239436,,,,,,,,,,,
NOR,McLaren,32.0,89.165,2.0,HARD,1.0,6.0,2021,Styrian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
SAI,Ferrari,42.0,86.68,2.0,HARD,1.0,7.0,2021,Styrian Grand Prix,71,0.5915492957746479,,,,,,,,,,,
LEC,Ferrari,2.0,94.842,2.0,HARD,1.0,18.0,2021,Styrian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
LEC,Ferrari,38.0,86.5,3.0,MEDIUM,1.0,14.0,2021,Styrian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
STR,Aston Martin,29.0,86.477,2.0,HARD,1.0,11.0,2021,Styrian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
ALO,Alpine,28.0,87.076,2.0,HARD,1.0,12.0,2021,Styrian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
TSU,AlphaTauri,27.0,86.992,2.0,HARD,1.0,14.0,2021,Styrian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
RAI,Alfa Romeo Racing,37.0,87.223,2.0,MEDIUM,1.0,14.0,2021,Styrian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
VET,Aston Martin,28.0,86.773,2.0,HARD,1.0,14.0,2021,Styrian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
RIC,McLaren,42.0,88.262,2.0,HARD,1.0,15.0,2021,Styrian Grand Prix,71,0.5915492957746479,,,,,,,,,,,
OCO,Alpine,37.0,86.363,2.0,HARD,1.0,15.0,2021,Styrian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
GIO,Alfa Romeo Racing,24.0,87.861,2.0,HARD,1.0,17.0,2021,Styrian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
MSC,Haas F1 Team,34.0,89.635,2.0,HARD,1.0,17.0,2021,Styrian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
LAT,Williams,2.0,93.471,2.0,SOFT,1.0,19.0,2021,Styrian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
LAT,Williams,26.0,88.392,3.0,HARD,1.0,19.0,2021,Styrian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
MAZ,Haas F1 Team,22.0,91.879,2.0,HARD,1.0,18.0,2021,Styrian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
RUS,Williams,26.0,106.305,2.0,HARD,1.0,17.0,2021,Styrian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
RUS,Williams,27.0,112.255,3.0,HARD,2.0,18.0,2021,Styrian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
VER,Red Bull Racing,33.0,85.451,2.0,HARD,1.0,1.0,2021,Austrian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
VER,Red Bull Racing,61.0,85.09,3.0,HARD,1.0,1.0,2021,Austrian Grand Prix,71,0.8591549295774648,,,,,,,,,,,
BOT,Mercedes,31.0,86.602,2.0,HARD,1.0,3.0,2021,Austrian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
NOR,McLaren,31.0,91.546,2.0,HARD,1.0,4.0,2021,Austrian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
HAM,Mercedes,32.0,86.319,2.0,HARD,1.0,2.0,2021,Austrian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
HAM,Mercedes,54.0,85.346,3.0,HARD,1.0,4.0,2021,Austrian Grand Prix,71,0.7605633802816901,,,,,,,,,,,
SAI,Ferrari,49.0,86.212,2.0,MEDIUM,4.0,8.0,2021,Austrian Grand Prix,71,0.6901408450704225,,,,,,,,,,,
PER,Red Bull Racing,33.0,85.499,2.0,HARD,1.0,10.0,2021,Austrian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
RIC,McLaren,30.0,85.889,2.0,HARD,1.0,12.0,2021,Austrian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
LEC,Ferrari,35.0,85.617,2.0,HARD,1.0,10.0,2021,Austrian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
GAS,AlphaTauri,14.0,88.296,2.0,HARD,1.0,18.0,2021,Austrian Grand Prix,71,0.19718309859154928,,,,,,,,,,,
GAS,AlphaTauri,46.0,85.15,3.0,HARD,1.0,12.0,2021,Austrian Grand Prix,71,0.647887323943662,,,,,,,,,,,
ALO,Alpine,33.0,87.323,2.0,HARD,1.0,16.0,2021,Austrian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
RUS,Williams,31.0,86.784,2.0,HARD,1.0,16.0,2021,Austrian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
TSU,AlphaTauri,13.0,87.269,2.0,HARD,1.0,19.0,2021,Austrian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
TSU,AlphaTauri,52.0,92.862,3.0,HARD,1.0,14.0,2021,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
STR,Aston Martin,15.0,87.413,2.0,HARD,1.0,19.0,2021,Austrian Grand Prix,71,0.2112676056338028,,,,,,,,,,,
STR,Aston Martin,47.0,87.351,3.0,HARD,1.0,17.0,2021,Austrian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
GIO,Alfa Romeo Racing,2.0,120.589,2.0,HARD,1.0,19.0,2021,Austrian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
GIO,Alfa Romeo Racing,30.0,93.104,3.0,HARD,1.0,18.0,2021,Austrian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
RAI,Alfa Romeo Racing,38.0,87.558,2.0,MEDIUM,1.0,15.0,2021,Austrian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
LAT,Williams,34.0,86.673,2.0,HARD,1.0,17.0,2021,Austrian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
VET,Aston Martin,18.0,86.577,2.0,HARD,1.0,18.0,2021,Austrian Grand Prix,71,0.2535211267605634,,,,,,,,,,,
VET,Aston Martin,50.0,84.593,3.0,HARD,1.0,14.0,2021,Austrian Grand Prix,71,0.704225352112676,,,,,,,,,,,
MSC,Haas F1 Team,35.0,90.097,2.0,HARD,1.0,18.0,2021,Austrian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
MAZ,Haas F1 Team,28.0,89.641,2.0,HARD,1.0,19.0,2021,Austrian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
MAZ,Haas F1 Team,46.0,91.577,3.0,HARD,1.0,19.0,2021,Austrian Grand Prix,71,0.647887323943662,,,,,,,,,,,
HAM,Mercedes,28.0,123.392,3.0,HARD,1.0,5.0,2021,British Grand Prix,52,0.5384615384615384,,,,,,,,,,,
LEC,Ferrari,30.0,111.72,3.0,HARD,1.0,1.0,2021,British Grand Prix,52,0.5769230769230769,,,,,,,,,,,
BOT,Mercedes,23.0,112.484,3.0,HARD,1.0,4.0,2021,British Grand Prix,52,0.4423076923076923,,,,,,,,,,,
NOR,McLaren,22.0,115.033,3.0,HARD,1.0,6.0,2021,British Grand Prix,52,0.4230769230769231,,,,,,,,,,,
RIC,McLaren,21.0,113.326,3.0,HARD,1.0,9.0,2021,British Grand Prix,52,0.40384615384615385,,,,,,,,,,,
SAI,Ferrari,29.0,120.799,3.0,HARD,1.0,6.0,2021,British Grand Prix,52,0.5576923076923077,,,,,,,,,,,
ALO,Alpine,25.0,113.53,3.0,HARD,1.0,9.0,2021,British Grand Prix,52,0.4807692307692308,,,,,,,,,,,
STR,Aston Martin,24.0,112.567,3.0,HARD,3.0,10.0,2021,British Grand Prix,52,0.46153846153846156,,,,,,,,,,,
OCO,Alpine,20.0,113.457,3.0,HARD,1.0,12.0,2021,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
TSU,AlphaTauri,31.0,113.783,3.0,HARD,1.0,13.0,2021,British Grand Prix,52,0.5961538461538461,,,,,,,,,,,
GAS,AlphaTauri,29.0,113.002,3.0,HARD,1.0,11.0,2021,British Grand Prix,52,0.5576923076923077,,,,,,,,,,,
GAS,AlphaTauri,47.0,110.418,4.0,SOFT,1.0,14.0,2021,British Grand Prix,52,0.9038461538461539,,,,,,,,,,,
RUS,Williams,19.0,111.666,3.0,HARD,1.0,16.0,2021,British Grand Prix,52,0.36538461538461536,,,,,,,,,,,
GIO,Alfa Romeo Racing,24.0,113.252,3.0,HARD,1.0,15.0,2021,British Grand Prix,52,0.46153846153846156,,,,,,,,,,,
LAT,Williams,20.0,112.614,3.0,HARD,1.0,16.0,2021,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
RAI,Alfa Romeo Racing,19.0,112.938,3.0,HARD,1.0,14.0,2021,British Grand Prix,52,0.36538461538461536,,,,,,,,,,,
PER,Red Bull Racing,1.0,149.563,1.0,HARD,1.0,19.0,2021,British Grand Prix,52,0.019230769230769232,,,,,,,,,,,
PER,Red Bull Racing,19.0,112.025,3.0,MEDIUM,1.0,15.0,2021,British Grand Prix,52,0.36538461538461536,,,,,,,,,,,
PER,Red Bull Racing,39.0,110.566,4.0,MEDIUM,1.0,16.0,2021,British Grand Prix,52,0.75,,,,,,,,,,,
PER,Red Bull Racing,49.0,118.246,5.0,SOFT,4.0,16.0,2021,British Grand Prix,52,0.9423076923076923,,,,,,,,,,,
MAZ,Haas F1 Team,26.0,115.157,3.0,HARD,1.0,19.0,2021,British Grand Prix,52,0.5,,,,,,,,,,,
MSC,Haas F1 Team,25.0,117.006,3.0,HARD,1.0,19.0,2021,British Grand Prix,52,0.4807692307692308,,,,,,,,,,,
VET,Aston Martin,19.0,113.237,3.0,HARD,3.0,17.0,2021,British Grand Prix,52,0.36538461538461536,,,,,,,,,,,
VER,Red Bull Racing,22.0,92.574,2.0,MEDIUM,1.0,2.0,2021,Dutch Grand Prix,72,0.3055555555555556,,,,,,,,,,,
VER,Red Bull Racing,41.0,91.271,3.0,HARD,1.0,1.0,2021,Dutch Grand Prix,72,0.5694444444444444,,,,,,,,,,,
HAM,Mercedes,21.0,92.549,2.0,MEDIUM,1.0,3.0,2021,Dutch Grand Prix,72,0.2916666666666667,,,,,,,,,,,
HAM,Mercedes,40.0,92.263,3.0,MEDIUM,6.0,2.0,2021,Dutch Grand Prix,72,0.5555555555555556,,,,,,,,,,,
HAM,Mercedes,71.0,92.729,4.0,SOFT,2.0,2.0,2021,Dutch Grand Prix,72,0.9861111111111112,,,,,,,,,,,
BOT,Mercedes,32.0,92.787,2.0,MEDIUM,1.0,3.0,2021,Dutch Grand Prix,72,0.4444444444444444,,,,,,,,,,,
BOT,Mercedes,68.0,95.768,3.0,SOFT,2.0,3.0,2021,Dutch Grand Prix,72,0.9444444444444444,,,,,,,,,,,
GAS,AlphaTauri,25.0,93.194,2.0,MEDIUM,1.0,7.0,2021,Dutch Grand Prix,72,0.3472222222222222,,,,,,,,,,,
LEC,Ferrari,35.0,94.78,2.0,HARD,1.0,5.0,2021,Dutch Grand Prix,72,0.4861111111111111,,,,,,,,,,,
ALO,Alpine,34.0,94.241,2.0,MEDIUM,1.0,9.0,2021,Dutch Grand Prix,72,0.4722222222222222,,,,,,,,,,,
SAI,Ferrari,32.0,95.822,2.0,HARD,1.0,7.0,2021,Dutch Grand Prix,72,0.4444444444444444,,,,,,,,,,,
PER,Red Bull Racing,1.0,96.074,1.0,HARD,1.0,19.0,2021,Dutch Grand Prix,72,0.013888888888888888,,,,,,,,,,,
PER,Red Bull Racing,9.0,93.499,2.0,MEDIUM,1.0,19.0,2021,Dutch Grand Prix,72,0.125,,,,,,,,,,,
PER,Red Bull Racing,48.0,92.886,3.0,SOFT,1.0,11.0,2021,Dutch Grand Prix,72,0.6666666666666666,,,,,,,,,,,
OCO,Alpine,32.0,92.589,2.0,MEDIUM,1.0,10.0,2021,Dutch Grand Prix,72,0.4444444444444444,,,,,,,,,,,
NOR,McLaren,43.0,95.25,2.0,HARD,1.0,11.0,2021,Dutch Grand Prix,72,0.5972222222222222,,,,,,,,,,,
RIC,McLaren,31.0,96.145,2.0,HARD,1.0,12.0,2021,Dutch Grand Prix,72,0.4305555555555556,,,,,,,,,,,
STR,Aston Martin,28.0,94.573,2.0,HARD,1.0,16.0,2021,Dutch Grand Prix,72,0.3888888888888889,,,,,,,,,,,
VET,Aston Martin,11.0,93.905,2.0,HARD,1.0,19.0,2021,Dutch Grand Prix,72,0.1527777777777778,,,,,,,,,,,
VET,Aston Martin,45.0,93.4,3.0,MEDIUM,1.0,18.0,2021,Dutch Grand Prix,72,0.625,,,,,,,,,,,
GIO,Alfa Romeo Racing,28.0,94.017,2.0,MEDIUM,1.0,14.0,2021,Dutch Grand Prix,72,0.3888888888888889,,,,,,,,,,,
GIO,Alfa Romeo Racing,34.0,95.464,3.0,HARD,1.0,18.0,2021,Dutch Grand Prix,72,0.4722222222222222,,,,,,,,,,,
KUB,Alfa Romeo Racing,41.0,96.349,2.0,HARD,1.0,18.0,2021,Dutch Grand Prix,72,0.5694444444444444,,,,,,,,,,,
LAT,Williams,1.0,97.259,1.0,MEDIUM,1.0,20.0,2021,Dutch Grand Prix,72,0.013888888888888888,,,,,,,,,,,
LAT,Williams,24.0,95.434,2.0,HARD,1.0,19.0,2021,Dutch Grand Prix,72,0.3333333333333333,,,,,,,,,,,
RUS,Williams,28.0,94.763,2.0,HARD,1.0,15.0,2021,Dutch Grand Prix,72,0.3888888888888889,,,,,,,,,,,
RUS,Williams,69.0,124.387,3.0,SOFT,1.0,17.0,2021,Dutch Grand Prix,72,0.9583333333333334,,,,,,,,,,,
MSC,Haas F1 Team,5.0,112.797,2.0,HARD,1.0,20.0,2021,Dutch Grand Prix,72,0.06944444444444445,,,,,,,,,,,
MSC,Haas F1 Team,31.0,101.926,3.0,MEDIUM,1.0,20.0,2021,Dutch Grand Prix,72,0.4305555555555556,,,,,,,,,,,
TSU,AlphaTauri,32.0,95.553,2.0,MEDIUM,1.0,17.0,2021,Dutch Grand Prix,72,0.4444444444444444,,,,,,,,,,,
MAZ,Haas F1 Team,34.0,96.521,2.0,HARD,1.0,19.0,2021,Dutch Grand Prix,72,0.4722222222222222,,,,,,,,,,,
GAS,AlphaTauri,1.0,122.171,1.0,HARD,1.0,18.0,2021,Italian Grand Prix,53,0.018867924528301886,,,,,,,,,,,
ALO,Alpine,26.0,134.49,2.0,HARD,1.0,11.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
STR,Aston Martin,26.0,134.773,2.0,HARD,3.0,10.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
RIC,McLaren,23.0,105.539,2.0,HARD,1.0,7.0,2021,Italian Grand Prix,53,0.4339622641509434,,,,,,,,,,,
OCO,Alpine,27.0,142.102,2.0,HARD,1.0,11.0,2021,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
VER,Red Bull Racing,24.0,114.069,2.0,HARD,1.0,9.0,2021,Italian Grand Prix,53,0.4528301886792453,,,,,,,,,,,
NOR,McLaren,25.0,106.151,2.0,HARD,1.0,7.0,2021,Italian Grand Prix,53,0.4716981132075472,,,,,,,,,,,
MSC,Haas F1 Team,24.0,107.809,2.0,HARD,1.0,18.0,2021,Italian Grand Prix,53,0.4528301886792453,,,,,,,,,,,
VET,Aston Martin,23.0,109.176,2.0,HARD,3.0,15.0,2021,Italian Grand Prix,53,0.4339622641509434,,,,,,,,,,,
VET,Aston Martin,27.0,135.317,3.0,MEDIUM,1.0,13.0,2021,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
LAT,Williams,24.0,106.192,2.0,HARD,1.0,14.0,2021,Italian Grand Prix,53,0.4528301886792453,,,,,,,,,,,
RUS,Williams,27.0,135.424,2.0,HARD,1.0,9.0,2021,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
KUB,Alfa Romeo Racing,27.0,134.609,2.0,MEDIUM,1.0,12.0,2021,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
MAZ,Haas F1 Team,25.0,121.885,2.0,SOFT,4.0,18.0,2021,Italian Grand Prix,53,0.4716981132075472,,,,,,,,,,,
MAZ,Haas F1 Team,40.0,113.307,4.0,SOFT,1.0,16.0,2021,Italian Grand Prix,53,0.7547169811320755,,,,,,,,,,,
GIO,Alfa Romeo Racing,2.0,120.859,2.0,HARD,1.0,19.0,2021,Italian Grand Prix,53,0.03773584905660377,,,,,,,,,,,
GIO,Alfa Romeo Racing,26.0,138.111,3.0,MEDIUM,1.0,15.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
VER,Red Bull Racing,11.0,118.851,2.0,HARD,1.0,4.0,2021,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
VER,Red Bull Racing,30.0,119.712,3.0,HARD,1.0,2.0,2021,United States Grand Prix,56,0.5357142857142857,,,,,,,,,,,
HAM,Mercedes,14.0,121.383,2.0,HARD,1.0,2.0,2021,United States Grand Prix,56,0.25,,,,,,,,,,,
HAM,Mercedes,38.0,120.017,3.0,HARD,1.0,2.0,2021,United States Grand Prix,56,0.6785714285714286,,,,,,,,,,,
PER,Red Bull Racing,13.0,121.373,2.0,MEDIUM,4.0,3.0,2021,United States Grand Prix,56,0.23214285714285715,,,,,,,,,,,
PER,Red Bull Racing,31.0,120.031,3.0,HARD,1.0,4.0,2021,United States Grand Prix,56,0.5535714285714286,,,,,,,,,,,
LEC,Ferrari,13.0,120.732,2.0,HARD,1.0,4.0,2021,United States Grand Prix,56,0.23214285714285715,,,,,,,,,,,
LEC,Ferrari,33.0,119.567,3.0,HARD,1.0,4.0,2021,United States Grand Prix,56,0.5892857142857143,,,,,,,,,,,
RIC,McLaren,12.0,121.477,2.0,HARD,1.0,7.0,2021,United States Grand Prix,56,0.21428571428571427,,,,,,,,,,,
RIC,McLaren,31.0,121.159,3.0,HARD,1.0,6.0,2021,United States Grand Prix,56,0.5535714285714286,,,,,,,,,,,
BOT,Mercedes,16.0,122.707,2.0,HARD,1.0,11.0,2021,United States Grand Prix,56,0.2857142857142857,,,,,,,,,,,
BOT,Mercedes,35.0,120.983,3.0,HARD,1.0,7.0,2021,United States Grand Prix,56,0.625,,,,,,,,,,,
SAI,Ferrari,12.0,120.995,2.0,HARD,1.0,8.0,2021,United States Grand Prix,56,0.21428571428571427,,,,,,,,,,,
SAI,Ferrari,30.0,123.446,3.0,HARD,1.0,8.0,2021,United States Grand Prix,56,0.5357142857142857,,,,,,,,,,,
NOR,McLaren,11.0,120.686,2.0,HARD,1.0,11.0,2021,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
NOR,McLaren,31.0,123.844,3.0,HARD,1.0,8.0,2021,United States Grand Prix,56,0.5535714285714286,,,,,,,,,,,
TSU,AlphaTauri,10.0,122.899,2.0,HARD,1.0,14.0,2021,United States Grand Prix,56,0.17857142857142858,,,,,,,,,,,
TSU,AlphaTauri,33.0,124.229,3.0,HARD,1.0,11.0,2021,United States Grand Prix,56,0.5892857142857143,,,,,,,,,,,
VET,Aston Martin,18.0,123.827,2.0,MEDIUM,3.0,15.0,2021,United States Grand Prix,56,0.32142857142857145,,,,,,,,,,,
VET,Aston Martin,39.0,122.366,3.0,HARD,1.0,13.0,2021,United States Grand Prix,56,0.6964285714285714,,,,,,,,,,,
GIO,Alfa Romeo Racing,9.0,122.202,2.0,MEDIUM,4.0,16.0,2021,United States Grand Prix,56,0.16071428571428573,,,,,,,,,,,
GIO,Alfa Romeo Racing,27.0,130.997,3.0,HARD,1.0,15.0,2021,United States Grand Prix,56,0.48214285714285715,,,,,,,,,,,
STR,Aston Martin,19.0,122.242,2.0,MEDIUM,1.0,15.0,2021,United States Grand Prix,56,0.3392857142857143,,,,,,,,,,,
STR,Aston Martin,35.0,120.077,3.0,HARD,1.0,14.0,2021,United States Grand Prix,56,0.625,,,,,,,,,,,
RAI,Alfa Romeo Racing,13.0,122.425,2.0,MEDIUM,1.0,15.0,2021,United States Grand Prix,56,0.23214285714285715,,,,,,,,,,,
RAI,Alfa Romeo Racing,32.0,122.846,3.0,HARD,1.0,12.0,2021,United States Grand Prix,56,0.5714285714285714,,,,,,,,,,,
RUS,Williams,10.0,120.961,2.0,HARD,1.0,17.0,2021,United States Grand Prix,56,0.17857142857142858,,,,,,,,,,,
RUS,Williams,32.0,122.344,3.0,HARD,1.0,15.0,2021,United States Grand Prix,56,0.5714285714285714,,,,,,,,,,,
LAT,Williams,6.0,130.949,2.0,HARD,1.0,19.0,2021,United States Grand Prix,56,0.10714285714285714,,,,,,,,,,,
LAT,Williams,26.0,129.179,3.0,HARD,1.0,17.0,2021,United States Grand Prix,56,0.4642857142857143,,,,,,,,,,,
MSC,Haas F1 Team,12.0,124.635,2.0,HARD,1.0,19.0,2021,United States Grand Prix,56,0.21428571428571427,,,,,,,,,,,
MSC,Haas F1 Team,35.0,122.135,3.0,MEDIUM,1.0,18.0,2021,United States Grand Prix,56,0.625,,,,,,,,,,,
MAZ,Haas F1 Team,2.0,131.965,2.0,HARD,1.0,20.0,2021,United States Grand Prix,56,0.03571428571428571,,,,,,,,,,,
MAZ,Haas F1 Team,25.0,126.636,3.0,MEDIUM,1.0,19.0,2021,United States Grand Prix,56,0.44642857142857145,,,,,,,,,,,
MAZ,Haas F1 Team,38.0,123.594,4.0,MEDIUM,2.0,19.0,2021,United States Grand Prix,56,0.6785714285714286,,,,,,,,,,,
ALO,Alpine,8.0,120.655,2.0,HARD,1.0,17.0,2021,United States Grand Prix,56,0.14285714285714285,,,,,,,,,,,
ALO,Alpine,29.0,120.282,3.0,HARD,1.0,14.0,2021,United States Grand Prix,56,0.5178571428571429,,,,,,,,,,,
ALO,Alpine,40.0,119.279,4.0,MEDIUM,1.0,14.0,2021,United States Grand Prix,56,0.7142857142857143,,,,,,,,,,,
OCO,Alpine,4.0,139.657,2.0,HARD,1.0,20.0,2021,United States Grand Prix,56,0.07142857142857142,,,,,,,,,,,
OCO,Alpine,26.0,132.872,3.0,MEDIUM,4.0,18.0,2021,United States Grand Prix,56,0.4642857142857143,,,,,,,,,,,
GAS,AlphaTauri,11.0,122.604,2.0,HARD,1.0,13.0,2021,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
